Range	40.0dB	-107.0dBm
Fixed unit	1	gcs	-06.83282	 107.38730	491.0
Mobile unit	2	drone	-07.14406	 106.54141	1976.0
Latitude	Longitude	Rx(dB)	Best unit
-06.85474	 106.69942	-012.7	1
-06.85474	 106.71104	-004.9	1
-06.85474	 106.72266	-002.7	1
-06.85474	 106.73427	-005.0	1
-06.85474	 106.74590	 015.1	1
-06.85474	 106.75752	 020.1	1
-06.85474	 106.76914	 017.9	1
-06.85474	 106.78075	 021.6	1
-06.85474	 106.79238	 020.3	1
-06.85474	 106.80400	 020.4	1
-06.85474	 106.81562	 022.1	1
-06.85474	 106.82722	 022.4	1
-06.85474	 106.83886	 022.0	1
-06.85474	 106.85048	 021.2	1
-06.85474	 106.86209	 021.6	1
-06.85474	 106.87372	 021.5	1
-06.85474	 106.88533	 025.7	1
-06.85474	 106.89696	 004.3	1
-06.85474	 106.90858	 020.7	1
-06.85474	 106.92020	 028.2	1
-06.85474	 106.93181	 021.6	1
-06.85474	 106.94344	 025.1	1
-06.85474	 106.95505	 025.0	1
-06.85474	 106.96667	 028.4	1
-06.85474	 106.97829	 029.9	1
-06.85474	 106.98991	 012.5	1
-06.85474	 107.00153	 011.2	1
-06.85474	 107.01315	 023.3	1
-06.85474	 107.02477	 029.3	1
-06.85474	 107.03640	-004.5	1
-06.85474	 107.04800	 031.4	1
-06.85474	 107.05962	 027.6	1
-06.85474	 107.07124	 023.2	1
-06.85474	 107.08287	 026.6	1
-06.85474	 107.09448	 030.3	1
-06.85474	 107.10611	 027.0	1
-06.85474	 107.11772	 024.9	1
-06.85474	 107.12936	 031.4	1
-06.85474	 107.14096	 030.4	1
-06.85474	 107.15258	 030.6	1
-06.85474	 107.16420	 027.6	1
-06.85474	 107.17583	 032.3	1
-06.85474	 107.18744	 032.8	1
-06.85474	 107.19907	 031.5	1
-06.85474	 107.21069	 030.8	1
-06.85474	 107.22231	 030.5	1
-06.85474	 107.23392	 031.2	1
-06.85474	 107.24554	 033.2	1
-06.85474	 107.25716	 034.8	1
-06.85474	 107.26878	 035.3	1
-06.85474	 107.28040	 034.8	1
-06.85474	 107.29201	 036.2	1
-06.85474	 107.30364	 036.7	1
-06.85474	 107.31526	 038.0	1
-06.85474	 107.32687	 039.9	1
-06.85474	 107.33849	 041.4	1
-06.85474	 107.35011	 043.8	1
-06.85474	 107.36174	 045.9	1
-06.85474	 107.37335	 046.2	1
-06.85474	 107.38498	 046.7	1
-06.85474	 107.39659	 051.9	1
-06.85474	 107.40822	 043.7	1
-06.85474	 107.41983	 042.6	1
-06.85474	 107.43146	 041.9	1
-06.85474	 107.44307	 038.7	1
-06.85474	 107.45469	 043.9	1
-06.85474	 107.46632	 043.7	1
-06.85474	 107.47793	 042.5	1
-06.85474	 107.48955	 038.1	1
-06.85474	 107.50117	 040.4	1
-06.85474	 107.51279	 034.7	1
-06.85474	 107.52441	 033.4	1
-06.85474	 107.53603	 033.2	1
-06.85474	 107.54765	 032.8	1
-06.85474	 107.55927	 031.2	1
-06.85474	 107.57088	 030.0	1
-06.85474	 107.58251	 030.8	1
-06.85474	 107.59413	 029.4	1
-06.85474	 107.60574	 029.7	1
-06.85474	 107.61737	 029.8	1
-06.85474	 107.62898	 028.6	1
-06.85474	 107.64060	 029.9	1
-06.85474	 107.65222	 031.4	1
-06.85474	 107.66384	 029.2	1
-06.85474	 107.67546	 031.3	1
-06.85474	 107.68708	 032.6	1
-06.85474	 107.69870	 025.6	1
-06.85474	 107.71033	 026.6	1
-06.85474	 107.72195	 018.5	1
-06.85474	 107.73355	 031.6	1
-06.85474	 107.74518	 031.3	1
-06.85474	 107.75681	 031.0	1
-06.85474	 107.76842	 027.9	1
-06.85474	 107.78004	 014.8	1
-06.85474	 107.79166	 001.0	1
-06.85474	 107.80328	-003.0	1
-06.85474	 107.81490	-007.6	1
-06.85474	 107.82652	-012.0	1
-06.85474	 107.83813	-016.0	1
-06.85474	 107.84975	-017.8	1
-06.85474	 107.86137	-019.9	1
-06.85474	 107.87299	-023.0	1
-06.85474	 107.88461	-027.6	1
-06.85474	 107.89622	-033.8	1
-06.85474	 107.90785	-032.7	1
-06.85474	 107.91948	-035.7	1
-06.85474	 107.93110	-036.3	1
-06.85474	 107.94271	-034.5	1
-06.85474	 107.95433	-038.5	1
-06.85474	 107.96596	-037.2	1
-06.85474	 107.97757	-038.6	1
-06.85474	 107.98918	-038.5	1
-06.85474	 108.00081	-040.0	1
-06.85474	 108.01243	-039.9	1
-06.85474	 108.02405	-040.4	1
-06.85474	 108.03567	-040.6	1
-06.85474	 108.04729	-040.4	1
-06.85474	 108.05891	-040.4	1
-06.85474	 108.07052	-041.4	1
-06.85474	 108.08215	-041.1	1
-06.85474	 108.09377	-042.4	1
-06.85474	 108.10538	-041.8	1
-06.85474	 108.11700	-041.3	1
-06.85474	 108.12862	-040.9	1
-06.85474	 108.14025	-042.8	1
-06.85474	 108.15186	-044.1	1
-06.85474	 108.16348	-045.0	1
-06.85474	 108.17511	-045.0	1
-06.85474	 108.18672	-045.9	1
-06.85474	 108.19834	-045.2	1
-06.85474	 108.20996	-045.9	1
-06.85474	 108.22158	-045.0	1
-06.85474	 108.23320	-046.0	1
-06.85474	 108.24482	-045.9	1
-06.85474	 108.25643	-045.8	1
-06.85474	 108.26805	-045.3	1
-06.85474	 108.27967	-045.4	1
-06.85474	 108.29130	-045.3	1
-06.85474	 108.30292	-044.7	1
-06.85474	 108.31453	-045.1	1
-06.85474	 108.32616	-045.0	1
-06.85474	 108.33778	-044.3	1
-06.85474	 108.34940	-043.0	1
-06.85474	 108.36102	-042.5	1
-06.85474	 108.37263	-042.5	1
-06.85474	 108.38425	-041.9	1
-06.85474	 108.39587	-041.7	1
-06.85474	 108.40749	-042.3	1
-06.85474	 108.41911	-044.2	1
-06.85474	 108.43073	-046.8	1
-06.85474	 108.44235	-048.0	1
-06.85474	 108.45396	-048.9	1
-06.85474	 108.46558	-049.9	1
-06.85474	 108.47720	-050.6	1
-06.85474	 108.48884	-051.1	1
-06.85474	 108.50045	-051.4	1
-06.85474	 108.51207	-051.7	1
-06.85474	 108.52368	-052.0	1
-06.85474	 108.53531	-052.6	1
-06.85474	 108.54693	-053.1	1
-06.85474	 108.55855	-052.8	1
-06.86627	 106.21140	-038.0	1
-06.86627	 106.22302	-037.3	1
-06.86627	 106.23465	-037.5	1
-06.86627	 106.24626	-037.4	1
-06.86627	 106.25788	-036.6	1
-06.86627	 106.26950	-037.4	1
-06.86627	 106.28113	-036.1	1
-06.86627	 106.29273	-034.8	1
-06.86627	 106.30435	-034.5	1
-06.86627	 106.31598	-034.0	1
-06.86627	 106.32760	-034.3	1
-06.86627	 106.33922	-033.1	1
-06.86627	 106.35085	-029.7	1
-06.86627	 106.36246	-029.1	1
-06.86627	 106.37407	-029.3	1
-06.86627	 106.38570	-029.8	1
-06.86627	 106.39732	-029.2	1
-06.86627	 106.40894	-029.5	1
-06.86627	 106.42056	-030.6	1
-06.86627	 106.43217	-028.9	1
-06.86627	 106.44380	-026.2	1
-06.86627	 106.45541	-025.8	1
-06.86627	 106.46704	-024.0	1
-06.86627	 106.47865	-024.8	1
-06.86627	 106.49027	-027.6	1
-06.86627	 106.50189	-022.8	1
-06.86627	 106.51352	-023.7	1
-06.86627	 106.52513	-018.5	1
-06.86627	 106.53675	 018.3	1
-06.86627	 106.54837	 017.5	1
-06.86627	 106.56000	 019.1	1
-06.86627	 106.57161	 018.4	1
-06.86627	 106.58322	 013.6	1
-06.86627	 106.59485	-017.8	1
-06.86627	 106.60646	-019.5	1
-06.86627	 106.61809	-020.7	1
-06.86627	 106.62970	-020.9	1
-06.86627	 106.64133	-020.4	1
-06.86627	 106.65294	-008.3	1
-06.86627	 106.66457	 012.9	1
-06.86627	 106.67618	 013.6	1
-06.86627	 106.68781	 017.7	1
-06.86627	 106.69942	 019.6	1
-06.86627	 106.71105	 019.0	1
-06.86627	 106.72267	 019.9	1
-06.86627	 106.73428	 020.4	1
-06.86627	 106.74590	 020.9	1
-06.86627	 106.75753	 021.3	1
-06.86627	 106.76914	 020.0	1
-06.86627	 106.78076	 021.1	1
-06.86627	 106.79237	 021.9	1
-06.86627	 106.80400	 022.0	1
-06.86627	 106.81562	 022.2	1
-06.86627	 106.82724	 020.7	1
-06.86627	 106.83887	 022.3	1
-06.86627	 106.85048	 022.3	1
-06.86627	 106.86209	 022.0	1
-06.86627	 106.87372	 010.4	1
-06.86627	 106.88533	 028.5	1
-06.86627	 106.89696	 028.4	1
-06.86627	 106.90857	 023.1	1
-06.86627	 106.92020	 028.9	1
-06.86627	 106.93181	 029.3	1
-06.86627	 106.94344	 028.8	1
-06.86627	 106.95506	 017.9	1
-06.86627	 106.96667	 023.7	1
-06.86627	 106.97829	 002.2	1
-06.86627	 106.98991	 028.6	1
-06.86627	 107.00154	 015.4	1
-06.86627	 107.01315	 010.9	1
-06.86627	 107.02477	 026.2	1
-06.86627	 107.03640	 031.4	1
-06.86627	 107.04800	 031.2	1
-06.86627	 107.05963	 030.0	1
-06.86627	 107.07124	 031.4	1
-06.86627	 107.08287	 029.6	1
-06.86627	 107.09449	 024.1	1
-06.86627	 107.10611	 032.1	1
-06.86627	 107.11772	 031.8	1
-06.86627	 107.12935	 023.4	1
-06.86627	 107.14097	 032.3	1
-06.86627	 107.15258	 027.4	1
-06.86627	 107.16420	 030.8	1
-06.86627	 107.17583	 033.2	1
-06.86627	 107.18745	 027.3	1
-06.86627	 107.19906	 031.5	1
-06.86627	 107.21068	 033.5	1
-06.86627	 107.22231	 028.9	1
-06.86627	 107.23392	 034.4	1
-06.86627	 107.24554	 035.4	1
-06.86627	 107.25716	 034.8	1
-06.86627	 107.26878	 035.7	1
-06.86627	 107.28040	 035.9	1
-06.86627	 107.29202	 035.6	1
-06.86627	 107.30363	 036.9	1
-06.86627	 107.31526	 038.8	1
-06.86627	 107.32688	 039.9	1
-06.86627	 107.33849	 039.8	1
-06.86627	 107.35011	 041.2	1
-06.86627	 107.36174	 043.7	1
-06.86627	 107.37336	 045.0	1
-06.86627	 107.38497	 050.2	1
-06.86627	 107.39659	 048.5	1
-06.86627	 107.40821	 048.9	1
-06.86627	 107.41984	 048.0	1
-06.86627	 107.43146	 040.9	1
-06.86627	 107.44308	 038.7	1
-06.86627	 107.45468	 038.3	1
-06.86627	 107.46632	 038.2	1
-06.86627	 107.47794	 041.1	1
-06.86627	 107.48955	 039.5	1
-06.86627	 107.50117	 040.0	1
-06.86627	 107.51279	 034.1	1
-06.86627	 107.52441	 033.5	1
-06.86627	 107.53603	 032.5	1
-06.86627	 107.54765	 031.0	1
-06.86627	 107.55927	 032.2	1
-06.86627	 107.57088	 031.7	1
-06.86627	 107.58250	 030.9	1
-06.86627	 107.59412	 029.5	1
-06.86627	 107.60575	 028.6	1
-06.86627	 107.61737	 028.8	1
-06.86627	 107.62898	 029.2	1
-06.86627	 107.64061	 028.5	1
-06.86627	 107.65223	 028.3	1
-06.86627	 107.66385	 027.4	1
-06.86627	 107.67548	 028.3	1
-06.86627	 107.68707	 022.5	1
-06.86627	 107.69871	 022.4	1
-06.86627	 107.71032	 030.1	1
-06.86627	 107.72195	 024.7	1
-06.86627	 107.73355	 030.7	1
-06.86627	 107.74519	 020.6	1
-06.86627	 107.75680	 020.4	1
-06.86627	 107.76842	-001.6	1
-06.86627	 107.78003	-004.4	1
-06.86627	 107.79166	-007.1	1
-06.86627	 107.80328	-006.5	1
-06.86627	 107.81490	-009.8	1
-06.86627	 107.82651	-011.4	1
-06.86627	 107.83813	-015.4	1
-06.86627	 107.84975	-018.0	1
-06.86627	 107.86137	-019.8	1
-06.86627	 107.87299	-023.8	1
-06.86627	 107.88461	-025.1	1
-06.86627	 107.89623	-026.7	1
-06.86627	 107.90785	-027.1	1
-06.86627	 107.91947	-030.7	1
-06.86627	 107.93110	-030.9	1
-06.86627	 107.94271	-032.3	1
-06.86627	 107.95433	-034.7	1
-06.86627	 107.96595	-035.7	1
-06.86627	 107.97757	-034.7	1
-06.86627	 107.98919	-037.0	1
-06.86627	 108.00081	-038.8	1
-06.86627	 108.01243	-039.1	1
-06.86627	 108.02405	-039.7	1
-06.86627	 108.03567	-040.7	1
-06.86627	 108.04729	-040.4	1
-06.86627	 108.05891	-040.9	1
-06.86627	 108.07053	-042.8	1
-06.86627	 108.08215	-043.2	1
-06.86627	 108.09377	-043.5	1
-06.86627	 108.10538	-044.0	1
-06.86627	 108.11700	-043.4	1
-06.86627	 108.12862	-042.3	1
-06.86627	 108.14024	-042.4	1
-06.86627	 108.15186	-044.3	1
-06.86627	 108.16348	-043.9	1
-06.86627	 108.17510	-043.6	1
-06.86627	 108.18671	-045.2	1
-06.86627	 108.19835	-045.8	1
-06.86627	 108.20996	-043.9	1
-06.86627	 108.22158	-044.5	1
-06.86627	 108.23319	-045.2	1
-06.86627	 108.24482	-045.3	1
-06.86627	 108.25644	-045.0	1
-06.86627	 108.26806	-044.3	1
-06.86627	 108.27967	-044.4	1
-06.86627	 108.29130	-044.3	1
-06.86627	 108.30292	-044.2	1
-06.86627	 108.31454	-043.6	1
-06.86627	 108.32616	-043.5	1
-06.86627	 108.33778	-042.6	1
-06.86627	 108.34940	-041.2	1
-06.86627	 108.36102	-040.8	1
-06.86627	 108.37263	-040.1	1
-06.86627	 108.38425	-038.7	1
-06.86627	 108.39587	-037.6	1
-06.86627	 108.40749	-038.8	1
-06.86627	 108.41911	-040.9	1
-06.86627	 108.43073	-044.2	1
-06.86627	 108.44235	-046.2	1
-06.86627	 108.45397	-047.8	1
-06.86627	 108.46558	-048.8	1
-06.86627	 108.47720	-049.6	1
-06.86627	 108.48883	-050.1	1
-06.86627	 108.50045	-050.5	1
-06.86627	 108.51206	-051.0	1
-06.86627	 108.52368	-049.3	1
-06.86627	 108.53531	-050.5	1
-06.86627	 108.54693	-051.3	1
-06.86627	 108.55854	-052.9	1
-06.87781	 106.21140	-037.3	1
-06.87781	 106.22302	-036.6	1
-06.87781	 106.23464	-036.9	1
-06.87781	 106.24626	-036.3	1
-06.87781	 106.25788	-036.3	1
-06.87781	 106.26950	-036.7	1
-06.87781	 106.28113	-035.2	1
-06.87781	 106.29274	-034.4	1
-06.87781	 106.30436	-034.3	1
-06.87781	 106.31598	-033.9	1
-06.87781	 106.32760	-032.8	1
-06.87781	 106.33922	-030.7	1
-06.87781	 106.35084	-029.3	1
-06.87781	 106.36246	-028.4	1
-06.87781	 106.37408	-028.3	1
-06.87781	 106.38570	-029.5	1
-06.87781	 106.39732	-027.6	1
-06.87781	 106.40894	-029.2	1
-06.87781	 106.42056	-029.1	1
-06.87781	 106.43217	-025.8	1
-06.87781	 106.44380	-024.4	1
-06.87781	 106.45541	-025.2	1
-06.87781	 106.46703	-024.6	1
-06.87781	 106.47865	-023.5	1
-06.87781	 106.49027	-027.2	1
-06.87781	 106.50189	-022.5	1
-06.87781	 106.51352	-022.7	1
-06.87781	 106.52513	-017.5	1
-06.87781	 106.53674	 017.7	1
-06.87781	 106.54836	 019.0	1
-06.87781	 106.56000	 019.1	1
-06.87781	 106.57160	 018.5	1
-06.87781	 106.58324	 016.0	1
-06.87781	 106.59485	-015.1	1
-06.87781	 106.60646	-017.9	1
-06.87781	 106.61809	-018.2	1
-06.87781	 106.62971	-018.5	1
-06.87781	 106.64133	 013.8	1
-06.87781	 106.65295	 019.2	1
-06.87781	 106.66457	 020.3	1
-06.87781	 106.67618	 018.8	1
-06.87781	 106.68781	 020.6	1
-06.87781	 106.69942	 019.8	1
-06.87781	 106.71105	 020.4	1
-06.87781	 106.72266	 019.4	1
-06.87781	 106.73428	 019.4	1
-06.87781	 106.74590	 020.9	1
-06.87781	 106.75752	 021.1	1
-06.87781	 106.76914	 021.6	1
-06.87781	 106.78075	 020.5	1
-06.87781	 106.79239	 020.6	1
-06.87781	 106.80400	 020.9	1
-06.87781	 106.81561	 021.9	1
-06.87781	 106.82724	 020.9	1
-06.87781	 106.83886	 020.9	1
-06.87781	 106.85048	 027.8	1
-06.87781	 106.86209	 027.9	1
-06.87781	 106.87372	 024.8	1
-06.87781	 106.88533	 026.5	1
-06.87781	 106.89696	 024.3	1
-06.87781	 106.90857	 027.9	1
-06.87781	 106.92020	 028.7	1
-06.87781	 106.93181	 029.3	1
-06.87781	 106.94344	 029.5	1
-06.87781	 106.95506	 026.5	1
-06.87781	 106.96667	 025.9	1
-06.87781	 106.97829	 029.9	1
-06.87781	 106.98991	 021.5	1
-06.87781	 107.00153	 026.7	1
-06.87781	 107.01315	 018.7	1
-06.87781	 107.02477	 016.2	1
-06.87781	 107.03640	 017.3	1
-06.87781	 107.04800	 023.6	1
-06.87781	 107.05963	 031.0	1
-06.87781	 107.07124	 023.2	1
-06.87781	 107.08287	 027.6	1
-06.87781	 107.09448	 024.3	1
-06.87781	 107.10610	 023.8	1
-06.87781	 107.11772	 033.1	1
-06.87781	 107.12935	 020.2	1
-06.87781	 107.14096	 024.9	1
-06.87781	 107.15257	 032.8	1
-06.87781	 107.16420	 033.6	1
-06.87781	 107.17582	 020.6	1
-06.87781	 107.18745	 027.3	1
-06.87781	 107.19906	 028.4	1
-06.87781	 107.21068	 030.7	1
-06.87781	 107.22231	 027.7	1
-06.87781	 107.23392	 029.4	1
-06.87781	 107.24554	 029.9	1
-06.87781	 107.25716	 030.2	1
-06.87781	 107.26878	 033.9	1
-06.87781	 107.28040	 034.8	1
-06.87781	 107.29202	 036.6	1
-06.87781	 107.30363	 038.6	1
-06.87781	 107.31526	 038.7	1
-06.87781	 107.32687	 039.3	1
-06.87781	 107.33849	 039.6	1
-06.87781	 107.35012	 042.3	1
-06.87781	 107.36174	 047.4	1
-06.87781	 107.37335	 041.5	1
-06.87781	 107.38497	 048.2	1
-06.87781	 107.39659	 044.6	1
-06.87781	 107.40822	 041.1	1
-06.87781	 107.41983	 040.2	1
-06.87781	 107.43146	 039.9	1
-06.87781	 107.44307	 039.6	1
-06.87781	 107.45469	 038.2	1
-06.87781	 107.46632	 036.8	1
-06.87781	 107.47793	 035.4	1
-06.87781	 107.48955	 034.3	1
-06.87781	 107.50117	 036.5	1
-06.87781	 107.51279	 038.5	1
-06.87781	 107.52441	 038.0	1
-06.87781	 107.53603	 031.6	1
-06.87781	 107.54765	 032.6	1
-06.87781	 107.55927	 030.5	1
-06.87781	 107.57088	 031.1	1
-06.87781	 107.58251	 030.8	1
-06.87781	 107.59412	 030.6	1
-06.87781	 107.60574	 030.1	1
-06.87781	 107.61736	 028.7	1
-06.87781	 107.62899	 023.0	1
-06.87781	 107.64061	 011.0	1
-06.87781	 107.65223	 003.5	1
-06.87781	 107.66384	 001.1	1
-06.87781	 107.67548	 000.9	1
-06.87781	 107.68708	-001.8	1
-06.87781	 107.69870	-000.2	1
-06.87781	 107.71033	-000.6	1
-06.87781	 107.72194	-000.3	1
-06.87781	 107.73355	 019.1	1
-06.87781	 107.74518	 028.3	1
-06.87781	 107.75681	-007.7	1
-06.87781	 107.76842	-011.9	1
-06.87781	 107.78004	-012.7	1
-06.87781	 107.79166	-014.0	1
-06.87781	 107.80328	-015.2	1
-06.87781	 107.81490	-016.7	1
-06.87781	 107.82652	-017.4	1
-06.87781	 107.83814	-020.0	1
-06.87781	 107.84976	-020.6	1
-06.87781	 107.86137	-023.2	1
-06.87781	 107.87300	-025.1	1
-06.87781	 107.88462	-024.7	1
-06.87781	 107.89623	-025.8	1
-06.87781	 107.90785	-027.4	1
-06.87781	 107.91948	-031.1	1
-06.87781	 107.93109	-030.7	1
-06.87781	 107.94270	-029.7	1
-06.87781	 107.95433	-031.9	1
-06.87781	 107.96596	-030.0	1
-06.87781	 107.97757	-029.9	1
-06.87781	 107.98919	-034.2	1
-06.87781	 108.00082	-034.5	1
-06.87781	 108.01243	-034.9	1
-06.87781	 108.02405	-035.8	1
-06.87781	 108.03567	-037.1	1
-06.87781	 108.04729	-038.0	1
-06.87781	 108.05891	-039.9	1
-06.87781	 108.07053	-040.7	1
-06.87781	 108.08215	-041.3	1
-06.87781	 108.09377	-042.3	1
-06.87781	 108.10538	-042.7	1
-06.87781	 108.11700	-042.3	1
-06.87781	 108.12862	-041.8	1
-06.87781	 108.14024	-041.4	1
-06.87781	 108.15186	-042.0	1
-06.87781	 108.16348	-042.3	1
-06.87781	 108.17510	-042.3	1
-06.87781	 108.18672	-044.4	1
-06.87781	 108.19834	-043.8	1
-06.87781	 108.20997	-044.0	1
-06.87781	 108.22158	-044.1	1
-06.87781	 108.23319	-044.4	1
-06.87781	 108.24482	-043.9	1
-06.87781	 108.25644	-044.5	1
-06.87781	 108.26807	-044.0	1
-06.87781	 108.27967	-044.1	1
-06.87781	 108.29131	-044.1	1
-06.87781	 108.30292	-043.9	1
-06.87781	 108.31453	-043.2	1
-06.87781	 108.32616	-042.9	1
-06.87781	 108.33777	-041.8	1
-06.87781	 108.34940	-040.7	1
-06.87781	 108.36101	-040.8	1
-06.87781	 108.37263	-039.8	1
-06.87781	 108.38425	-037.4	1
-06.87781	 108.39587	-036.2	1
-06.87781	 108.40749	-036.8	1
-06.87781	 108.41911	-039.7	1
-06.87781	 108.43073	-043.4	1
-06.87781	 108.44234	-046.7	1
-06.87781	 108.45397	-050.4	1
-06.87781	 108.46558	-054.1	1
-06.87781	 108.47720	-056.0	1
-06.87781	 108.48883	-057.5	1
-06.87781	 108.50045	-057.6	1
-06.87781	 108.51207	-058.1	1
-06.87781	 108.52368	-057.6	1
-06.87781	 108.53531	-058.8	1
-06.87781	 108.54692	-059.7	1
-06.87781	 108.55855	-059.7	1
-06.88935	 106.21140	-037.4	1
-06.88935	 106.22302	-036.9	1
-06.88935	 106.23465	-036.4	1
-06.88935	 106.24626	-036.1	1
-06.88935	 106.25788	-035.8	1
-06.88935	 106.26950	-035.6	1
-06.88935	 106.28113	-034.5	1
-06.88935	 106.29273	-033.8	1
-06.88935	 106.30436	-033.5	1
-06.88935	 106.31598	-032.3	1
-06.88935	 106.32760	-031.1	1
-06.88935	 106.33922	-030.5	1
-06.88935	 106.35084	-028.2	1
-06.88935	 106.36246	-028.3	1
-06.88935	 106.37407	-028.4	1
-06.88935	 106.38570	-026.9	1
-06.88935	 106.39732	-027.3	1
-06.88935	 106.40894	-026.2	1
-06.88935	 106.42056	-022.8	1
-06.88935	 106.43217	-022.1	1
-06.88935	 106.44380	-022.8	1
-06.88935	 106.45541	-024.1	1
-06.88935	 106.46703	-022.9	1
-06.88935	 106.47865	-020.8	1
-06.88935	 106.49026	-024.2	1
-06.88935	 106.50188	-022.1	1
-06.88935	 106.51351	-020.0	1
-06.88935	 106.52513	-012.9	1
-06.88935	 106.53675	-009.9	1
-06.88935	 106.54837	 015.4	1
-06.88935	 106.56000	 017.5	1
-06.88935	 106.57160	 019.0	1
-06.88935	 106.58323	 017.0	1
-06.88935	 106.59485	 017.0	1
-06.88935	 106.60646	 015.1	1
-06.88935	 106.61809	 015.2	1
-06.88935	 106.62970	 019.6	1
-06.88935	 106.64133	 019.8	1
-06.88935	 106.65294	 020.0	1
-06.88935	 106.66457	 019.9	1
-06.88935	 106.67619	 019.2	1
-06.88935	 106.68781	 019.3	1
-06.88935	 106.69942	 019.6	1
-06.88935	 106.71104	 019.3	1
-06.88935	 106.72267	 019.8	1
-06.88935	 106.73427	 020.9	1
-06.88935	 106.74590	 021.2	1
-06.88935	 106.75752	 021.4	1
-06.88935	 106.76914	 020.8	1
-06.88935	 106.78075	 020.1	1
-06.88935	 106.79237	 020.9	1
-06.88935	 106.80400	 021.2	1
-06.88935	 106.81561	 021.3	1
-06.88935	 106.82724	 022.3	1
-06.88935	 106.83885	 010.7	1
-06.88935	 106.85048	 027.4	1
-06.88935	 106.86209	 028.1	1
-06.88935	 106.87372	 028.2	1
-06.88935	 106.88533	 028.4	1
-06.88935	 106.89696	 028.6	1
-06.88935	 106.90858	 025.8	1
-06.88935	 106.92020	 007.2	1
-06.88935	 106.93182	 029.2	1
-06.88935	 106.94344	 021.6	1
-06.88935	 106.95506	 026.9	1
-06.88935	 106.96667	 023.9	1
-06.88935	 106.97829	 029.2	1
-06.88935	 106.98991	 028.4	1
-06.88935	 107.00153	 012.1	1
-06.88935	 107.01315	-003.9	1
-06.88935	 107.02477	 002.8	1
-06.88935	 107.03639	 025.9	1
-06.88935	 107.04800	 031.3	1
-06.88935	 107.05962	 029.2	1
-06.88935	 107.07124	 029.2	1
-06.88935	 107.08287	 027.6	1
-06.88935	 107.09450	 024.5	1
-06.88935	 107.10610	 027.3	1
-06.88935	 107.11773	 029.6	1
-06.88935	 107.12935	 030.1	1
-06.88935	 107.14096	 030.6	1
-06.88935	 107.15258	 032.8	1
-06.88935	 107.16421	 033.8	1
-06.88935	 107.17583	 032.5	1
-06.88935	 107.18744	 030.0	1
-06.88935	 107.19905	 023.9	1
-06.88935	 107.21069	 028.8	1
-06.88935	 107.22231	 035.4	1
-06.88935	 107.23392	 035.2	1
-06.88935	 107.24554	 037.1	1
-06.88935	 107.25716	 031.0	1
-06.88935	 107.26878	 033.3	1
-06.88935	 107.28040	 037.0	1
-06.88935	 107.29202	 032.8	1
-06.88935	 107.30363	 032.5	1
-06.88935	 107.31525	 024.1	1
-06.88935	 107.32687	 036.3	1
-06.88935	 107.33849	 044.0	1
-06.88935	 107.35011	 045.2	1
-06.88935	 107.36174	 043.7	1
-06.88935	 107.37336	 045.1	1
-06.88935	 107.38497	 040.9	1
-06.88935	 107.39659	 039.7	1
-06.88935	 107.40821	 041.0	1
-06.88935	 107.41984	 039.5	1
-06.88935	 107.43146	 039.2	1
-06.88935	 107.44307	 038.7	1
-06.88935	 107.45469	 036.7	1
-06.88935	 107.46632	 037.0	1
-06.88935	 107.47794	 034.6	1
-06.88935	 107.48955	 034.8	1
-06.88935	 107.50117	 033.5	1
-06.88935	 107.51279	 032.5	1
-06.88935	 107.52441	 036.9	1
-06.88935	 107.53603	 036.7	1
-06.88935	 107.54765	 036.2	1
-06.88935	 107.55927	 031.6	1
-06.88935	 107.57088	 030.7	1
-06.88935	 107.58250	 030.5	1
-06.88935	 107.59413	 030.4	1
-06.88935	 107.60574	 029.0	1
-06.88935	 107.61736	 004.2	1
-06.88935	 107.62899	 001.6	1
-06.88935	 107.64060	-001.5	1
-06.88935	 107.65222	-003.5	1
-06.88935	 107.66384	-003.9	1
-06.88935	 107.67546	-004.0	1
-06.88935	 107.68709	-003.5	1
-06.88935	 107.69870	-002.4	1
-06.88935	 107.71032	-003.3	1
-06.88935	 107.72195	-003.3	1
-06.88935	 107.73355	-002.2	1
-06.88935	 107.74518	-004.5	1
-06.88935	 107.75681	-010.9	1
-06.88935	 107.76842	-014.3	1
-06.88935	 107.78004	-015.2	1
-06.88935	 107.79166	-016.4	1
-06.88935	 107.80328	-018.4	1
-06.88935	 107.81490	-019.9	1
-06.88935	 107.82652	-021.0	1
-06.88935	 107.83814	-021.9	1
-06.88935	 107.84975	-022.2	1
-06.88935	 107.86137	-023.2	1
-06.88935	 107.87299	-024.0	1
-06.88935	 107.88462	-024.8	1
-06.88935	 107.89623	-026.2	1
-06.88935	 107.90785	-028.2	1
-06.88935	 107.91948	-029.1	1
-06.88935	 107.93109	-030.7	1
-06.88935	 107.94272	-030.4	1
-06.88935	 107.95432	-029.8	1
-06.88935	 107.96595	-031.0	1
-06.88935	 107.97757	-030.7	1
-06.88935	 107.98918	-035.1	1
